order_id,customer_id,order_date,total_amount
38761,716767,2025-09-13,745
38762,716913,2025-09-13,1345
38763,716900,2025-09-13,1513.52
38764,690661,2025-09-13,1113.52
38765,716820,2025-09-13,1704.64
38766,716879,2025-09-13,745
38768,716891,2025-09-13,745
38769,716786,2025-09-13,1504.64
38770,716897,2025-09-13,745
38771,716909,2025-09-13,1104.64
38772,716927,2025-09-13,1320
38773,388681,2025-09-13,745
38775,715090,2025-09-13,145
38776,716862,2025-09-13,745
38777,716813,2025-09-13,745
38778,716929,2025-09-13,745
38779,716938,2025-09-13,745
38780,714327,2025-09-13,145
38781,716849,2025-09-13,745
38782,484713,2025-09-13,745
38783,716751,2025-09-13,745
38784,716789,2025-09-13,1117.11
38785,716867,2025-09-13,2900
38786,293958,2025-09-13,1205
38787,716835,2025-09-13,745
38788,716937,2025-09-13,1513.52
38789,716795,2025-09-13,745
38790,454991,2025-09-13,1040
38791,374666,2025-09-13,355
38792,716875,2025-09-13,1413.52
38793,716912,2025-09-13,1650.25
38794,716914,2025-09-13,275
38795,716932,2025-09-13,1244
38796,716926,2025-09-13,890
38797,716807,2025-09-13,745
38798,716780,2025-09-13,1120
38799,716790,2025-09-13,745
38800,716768,2025-09-13,745
38801,715064,2025-09-13,1145
38802,716804,2025-09-13,1145
38803,717152,2025-09-14,745
38804,717052,2025-09-14,945
38805,715064,2025-09-14,1145
38806,717161,2025-09-14,945
38807,212783,2025-09-14,145
38808,717041,2025-09-14,745
38809,666016,2025-09-14,325
38810,716947,2025-09-14,745
38811,121704,2025-09-14,204
38812,717113,2025-09-14,745
38813,442735,2025-09-14,1113.52
38814,716977,2025-09-14,1345
38815,714865,2025-09-14,255
38816,509351,2025-09-14,875
38817,717070,2025-09-14,145
38818,465156,2025-09-14,130
38819,716972,2025-09-14,745
38820,717121,2025-09-14,130
38821,136612,2025-09-14,170
38822,183590,2025-09-14,745
38823,224610,2025-09-14,1645.11
38824,717155,2025-09-14,1113.52
38825,716950,2025-09-14,1480.25
38827,717123,2025-09-14,145
38828,332682,2025-09-14,1290
38829,717026,2025-09-14,945
38830,717127,2025-09-14,745
38831,717149,2025-09-14,1290
38832,717137,2025-09-14,945
38833,716990,2025-09-14,745
38834,689422,2025-09-14,745
38835,716945,2025-09-14,945
38837,717102,2025-09-14,1413.52
38838,716966,2025-09-14,1100
38839,179182,2025-09-14,745
38840,717117,2025-09-14,1113.52
38841,426667,2025-09-14,745
38842,717083,2025-09-14,1558.52
38843,717024,2025-09-14,1345
38845,140072,2025-09-14,2360.75
38846,387097,2025-09-14,145
38847,717021,2025-09-14,745
38848,716962,2025-09-14,745
38849,320989,2025-09-14,145
38850,717073,2025-09-14,945
38852,716973,2025-09-14,1245
38853,706976,2025-09-14,745
38854,14968,2025-09-14,895
38855,654249,2025-09-14,985.25
38857,716979,2025-09-14,1113.52
38858,716965,2025-09-14,745
38859,717060,2025-09-14,745
38860,717074,2025-09-14,890
38861,135211,2025-09-14,870
38862,280847,2025-09-14,745
38864,716996,2025-09-14,745
38865,155643,2025-09-14,745
38866,715624,2025-09-14,1113.52
38867,716971,2025-09-14,1113.52
38870,242561,2025-09-14,745
38872,717023,2025-09-14,995
38873,717047,2025-09-14,745
38874,160166,2025-09-14,745
38875,717051,2025-09-14,1413.52
38876,717089,2025-09-14,745
38877,716953,2025-09-14,1490
38880,465322,2025-09-14,310
38882,158624,2025-09-14,2607.11
38884,716995,2025-09-14,745
38886,717064,2025-09-14,945
38887,717002,2025-09-14,745
38889,204393,2025-09-14,945
38890,717118,2025-09-14,745
38891,717066,2025-09-14,1104.64
38892,717082,2025-09-14,1145
38893,717027,2025-09-14,1104.64
38894,717116,2025-09-14,3174.27
38895,717018,2025-09-14,745
38896,717036,2025-09-14,1104.64
38898,717030,2025-09-14,895
38899,717061,2025-09-14,155
38900,717037,2025-09-14,1090
38901,717142,2025-09-14,745
38902,116299,2025-09-14,108.5
38905,717028,2025-09-14,145
38906,717090,2025-09-14,1120
38907,717141,2025-09-14,1345
38908,683495,2025-09-14,1649.64
38909,717077,2025-09-14,1320
38911,716984,2025-09-14,1045
38912,717104,2025-09-14,1104.64
38913,717069,2025-09-14,1258.52
38915,314561,2025-09-14,1113.52
38916,717154,2025-09-14,745
38917,124443,2025-09-14,745
38919,717078,2025-09-14,745
38922,564155,2025-09-14,945
38923,100669,2025-09-14,745
38924,717128,2025-09-14,1113.52
38925,584557,2025-09-14,155
38927,717112,2025-09-14,745
38929,716994,2025-09-14,745
38930,716976,2025-09-14,1104.64
38931,717148,2025-09-14,745
38932,717145,2025-09-14,1848.77
38933,716997,2025-09-14,130
38934,716999,2025-09-14,745
38935,717109,2025-09-14,745
38936,716981,2025-09-14,1117.11
38939,717071,2025-09-14,745
38940,394377,2025-09-14,1320
38941,707284,2025-09-14,1145
38944,633398,2025-09-14,340
38945,717160,2025-09-14,745
38947,684430,2025-09-14,890
38948,291657,2025-09-14,745
38950,717046,2025-09-14,1145
38951,702359,2025-09-14,945
38952,234678,2025-09-14,745
38953,716993,2025-09-14,745
38957,716982,2025-09-14,1145
38958,75245,2025-09-14,745
38959,717038,2025-09-14,1104.64
38960,716957,2025-09-14,745
38961,246863,2025-09-14,745
38962,373950,2025-09-14,145
38963,10348,2025-09-14,1145
38967,717156,2025-09-14,1145
38969,717054,2025-09-14,1704.64
38971,83641,2025-09-14,1135.25
38972,241494,2025-09-14,735.25
38973,717114,2025-09-14,1113.52
38974,589813,2025-09-14,745
38975,139962,2025-09-14,745
38977,717153,2025-09-14,1290
38978,401357,2025-09-14,735.25
38981,717125,2025-09-14,85
38982,202768,2025-09-14,735.25
38983,717084,2025-09-14,745
38984,716946,2025-09-14,745
38985,717153,2025-09-14,1490
38986,717134,2025-09-14,745
38988,716941,2025-09-14,745
38989,717067,2025-09-14,745
38990,717010,2025-09-14,1880.25
38991,717062,2025-09-14,745
38992,673416,2025-09-14,745
38993,717158,2025-09-14,1120
38995,717164,2025-09-14,1517.11
38996,716952,2025-09-14,945
38997,717096,2025-09-14,890
38998,717106,2025-09-14,2560.75
38999,717146,2025-09-14,745
39000,717025,2025-09-14,890
39001,317152,2025-09-14,900
39004,496179,2025-09-14,830
39005,716985,2025-09-14,945
39006,716978,2025-09-14,1145
39007,496179,2025-09-14,830
39009,509216,2025-09-14,2060.75
39011,58278,2025-09-14,745
39013,717107,2025-09-14,1104.64
39014,714876,2025-09-14,0
39015,717093,2025-09-14,1120
39017,717103,2025-09-14,1848.77
39018,717000,2025-09-14,745
39019,717072,2025-09-14,170
39020,717059,2025-09-14,1104.64
39021,465039,2025-09-14,745
39022,717013,2025-09-14,1104.64
39023,717111,2025-09-14,1104.64
39024,717017,2025-09-14,1345
39025,308106,2025-09-14,735.25
39029,329880,2025-09-14,101.5
39031,694950,2025-09-14,745
39032,717016,2025-09-14,745
39033,717144,2025-09-14,745
39034,717014,2025-09-14,745
39035,716970,2025-09-14,745
39036,716956,2025-09-14,1113.52
39037,407856,2025-09-14,1104.64
39038,717131,2025-09-14,1413.52
39039,641531,2025-09-14,745
39040,716959,2025-09-14,1145
39041,216616,2025-09-14,300
39042,717005,2025-09-14,745
39043,368140,2025-09-14,745
39044,717094,2025-09-14,745
39045,717011,2025-09-14,745
39046,716987,2025-09-14,1145
39047,717068,2025-09-14,745
39048,717048,2025-09-14,745
39049,717065,2025-09-14,745
39051,717110,2025-09-14,900
39052,717135,2025-09-14,745
39053,717080,2025-09-14,745
39054,716986,2025-09-14,1837.11
39055,717150,2025-09-14,1104.64
39056,717056,2025-09-14,1117.11
39057,716943,2025-09-14,745
39058,236266,2025-09-14,155
39059,234792,2025-09-14,1395
39060,717063,2025-09-14,745
39061,98087,2025-09-14,745
39062,338772,2025-09-14,745
39063,305575,2025-09-14,170
39064,717050,2025-09-14,745
39065,717001,2025-09-14,745
39066,717143,2025-09-14,745
39067,717147,2025-09-14,745
39068,717115,2025-09-14,745
39069,716991,2025-09-14,745
39070,717149,2025-09-14,745
39071,716955,2025-09-14,745
39072,716960,2025-09-14,745
39073,716969,2025-09-14,745
39074,717133,2025-09-14,1145
39076,717079,2025-09-14,2235
39077,717053,2025-09-14,1479.64
39078,716998,2025-09-14,745
39079,716968,2025-09-14,1858.34
39080,716988,2025-09-14,1490
39082,561622,2025-09-14,145
39083,107962,2025-09-14,1345
39084,717035,2025-09-14,745
39085,717086,2025-09-14,1490
39086,717139,2025-09-14,745
39087,702544,2025-09-14,745
39088,717163,2025-09-14,1345
39089,717049,2025-09-14,1874.97
39090,326383,2025-09-14,745
39091,717126,2025-09-14,1145
39093,717075,2025-09-14,1345
39094,686576,2025-09-14,745
39095,717033,2025-09-14,145
39096,91315,2025-09-14,745
39097,73349,2025-09-14,1104.64
39098,717087,2025-09-14,745
39100,717085,2025-09-14,1313.52
39101,716954,2025-09-14,125
39102,232258,2025-09-14,745
39103,716944,2025-09-14,3738.85
39104,717136,2025-09-14,745
39105,717015,2025-09-14,1113.52
39106,717022,2025-09-14,1104.64
39107,717088,2025-09-14,745
39108,234792,2025-09-14,1395
39109,716963,2025-09-14,745
39110,611609,2025-09-14,1855.25
39111,716942,2025-09-14,745
39112,716948,2025-09-14,745
39114,220423,2025-09-14,745
39115,716949,2025-09-14,1313.52
39116,717006,2025-09-14,745
39117,551897,2025-09-14,745
39118,716980,2025-09-14,745
39119,717091,2025-09-14,2227.03
39120,717004,2025-09-14,745
39121,717162,2025-09-14,745
39122,717003,2025-09-14,745
39123,717031,2025-09-14,1145
39124,717157,2025-09-14,745
39125,143156,2025-09-14,745
39126,717057,2025-09-14,1113.52
39127,716951,2025-09-14,85
39128,717092,2025-09-14,125
39129,716967,2025-09-14,1315
39130,717012,2025-09-14,250
39131,717055,2025-09-14,1215
39132,717130,2025-09-14,1113.52
39133,531085,2025-09-14,1145
39134,717138,2025-09-14,745
39135,717081,2025-09-14,745
39136,717020,2025-09-14,1104.64
39137,716989,2025-09-14,945
39138,351796,2025-09-14,745
39139,717019,2025-09-14,1104.64
39140,717124,2025-09-14,1270.75
39141,717040,2025-09-14,1104.64
39142,717120,2025-09-14,745
39143,717008,2025-09-14,745
39144,716961,2025-09-14,745
39145,717007,2025-09-14,745
39146,686417,2025-09-14,260
39147,686417,2025-09-14,435
39148,716992,2025-09-14,745
39149,717108,2025-09-14,745
39150,717219,2025-09-15,745
39151,717287,2025-09-15,1145
39152,384879,2025-09-15,130
39153,717210,2025-09-15,745
39154,717296,2025-09-15,155
39155,712267,2025-09-15,130
39156,717298,2025-09-15,1145
39157,677257,2025-09-15,1775
39158,527042,2025-09-15,745
39159,691905,2025-09-15,945
39160,717333,2025-09-15,745
39161,717181,2025-09-15,1113.52
39162,717270,2025-09-15,1646.86
39164,717220,2025-09-15,745
39165,717246,2025-09-15,745
39166,717210,2025-09-15,1113.52
39167,717283,2025-09-15,745
39168,663226,2025-09-15,945
39169,717269,2025-09-15,2375.39
39170,717308,2025-09-15,745
39171,717332,2025-09-15,1145
39173,717315,2025-09-15,745
39174,717253,2025-09-15,945
39175,717271,2025-09-15,745
39176,717331,2025-09-15,210
39177,717223,2025-09-15,2635
39178,717229,2025-09-15,1345
39179,717169,2025-09-15,745
39181,309717,2025-09-15,170
39182,717250,2025-09-15,745
39183,717224,2025-09-15,745
39186,420930,2025-09-15,1704.64
39187,717180,2025-09-15,745
39188,717213,2025-09-15,359
39190,715783,2025-09-15,145
39191,390170,2025-09-15,1020
39192,135081,2025-09-15,170
39193,55314,2025-09-15,145
39194,310992,2025-09-15,745
39195,717216,2025-09-15,945
39196,422447,2025-09-15,745
39197,717206,2025-09-15,745
39199,626925,2025-09-15,1104.64
39200,645613,2025-09-15,1113.52
39201,421514,2025-09-15,745
39202,682617,2025-09-15,1790
39203,52547,2025-09-15,745
39204,360361,2025-09-15,745
39205,717203,2025-09-15,130
39206,717240,2025-09-15,745
39207,430397,2025-09-15,745
39208,717262,2025-09-15,255
39209,717260,2025-09-15,745
39212,716875,2025-09-15,1270.75
39213,717200,2025-09-15,1145
39214,717281,2025-09-15,745
39215,717314,2025-09-15,1120
39216,717261,2025-09-15,1045
39217,35382,2025-09-15,130
39218,717259,2025-09-15,400
39219,239964,2025-09-15,85
39221,717209,2025-09-15,745
39222,713170,2025-09-15,0
39223,717207,2025-09-15,1345
39224,717230,2025-09-15,1345
39225,717306,2025-09-15,745
39226,125856,2025-09-15,1490
39227,328326,2025-09-15,745
39228,717338,2025-09-15,1104.64
39229,503097,2025-09-15,101.5
39230,717208,2025-09-15,890
39231,710726,2025-09-15,0
39232,717258,2025-09-15,2235
39233,717184,2025-09-15,745
39234,398077,2025-09-15,85
39237,695535,2025-09-15,745
39238,348560,2025-09-15,145
39242,717192,2025-09-15,890
39243,244803,2025-09-15,745
39244,249934,2025-09-15,1127.56
39247,717273,2025-09-15,745
39248,717305,2025-09-15,1113.52
39249,717312,2025-09-15,1120
39250,701913,2025-09-15,1270.75
39251,427720,2025-09-15,790
39252,73674,2025-09-15,1210.31
39253,717225,2025-09-15,250
39254,692853,2025-09-15,745
39255,228637,2025-09-15,145
39256,717252,2025-09-15,890
39257,46041,2025-09-15,945
39259,717091,2025-09-15,2194.93
39260,390316,2025-09-15,1194
39261,717322,2025-09-15,155
39263,717195,2025-09-15,1635.25
39264,717295,2025-09-15,890
39265,717316,2025-09-15,155
39266,717286,2025-09-15,745
39267,717199,2025-09-15,1104.64
39270,717228,2025-09-15,2580
39273,711714,2025-09-15,895
39274,717330,2025-09-15,745
39275,593040,2025-09-15,1504.64
39276,717171,2025-09-15,745
39277,444061,2025-09-15,745
39278,384446,2025-09-15,2980
39279,717262,2025-09-15,145
39280,717196,2025-09-15,745
39281,717218,2025-09-15,945
39282,706206,2025-09-15,155
39283,717323,2025-09-15,2269.64
39284,329268,2025-09-15,1113.52
39285,717307,2025-09-15,1313.52
39288,717341,2025-09-15,745
39289,717170,2025-09-15,1145
39290,204226,2025-09-15,1413.9
39291,593040,2025-09-15,1504.64
39293,717198,2025-09-15,1020
39295,717263,2025-09-15,1045
39296,717197,2025-09-15,745
39297,716910,2025-09-15,116
39298,717311,2025-09-15,1285
39299,717190,2025-09-15,745
39300,717279,2025-09-15,745
39301,717304,2025-09-15,1550
39302,717343,2025-09-15,745
39305,503982,2025-09-15,745
39306,200880,2025-09-15,745
39307,717302,2025-09-15,1345
39309,717339,2025-09-15,945
39310,717247,2025-09-15,745
39311,711345,2025-09-15,745
39312,247614,2025-09-15,745
39314,717340,2025-09-15,745
39316,717272,2025-09-15,745
39317,483913,2025-09-15,1490
39318,717251,2025-09-15,1045
39319,206359,2025-09-15,1113.52
39320,717231,2025-09-15,745
39321,406171,2025-09-15,745
39322,717176,2025-09-15,1270
39323,717234,2025-09-15,1145
39324,717191,2025-09-15,1837.11
39325,341217,2025-09-15,745
39326,717318,2025-09-15,745
39327,717183,2025-09-15,170
39328,717237,2025-09-15,1145
39329,717337,2025-09-15,745
39330,717328,2025-09-15,1664.94
39331,717217,2025-09-15,745
39333,701840,2025-09-15,1268.52
39335,16844,2025-09-15,170
39336,717294,2025-09-15,745
39337,717249,2025-09-15,1880.25
39340,717243,2025-09-15,1270.75
39341,717187,2025-09-15,1145
39344,717232,2025-09-15,1930.25
39345,563907,2025-09-15,1145
39346,571391,2025-09-15,145
39347,600714,2025-09-15,130
39349,717288,2025-09-15,745
39350,717278,2025-09-15,1862.11
39351,717222,2025-09-15,1313.52
39352,602676,2025-09-15,130
39353,717185,2025-09-15,170
39354,717232,2025-09-15,1930.25
39355,717186,2025-09-15,745
39356,717282,2025-09-15,1320
39357,717321,2025-09-15,745
39358,717325,2025-09-15,745
39359,313496,2025-09-15,130
39360,717236,2025-09-15,745
39361,717232,2025-09-15,1930.25
39362,561070,2025-09-15,745
39363,717301,2025-09-15,745
39364,343390,2025-09-15,745
39365,714206,2025-09-15,250
39366,717227,2025-09-15,170
39368,717319,2025-09-15,400
39369,716555,2025-09-15,1120
39370,717257,2025-09-15,945
39371,716333,2025-09-15,0
39372,717320,2025-09-15,1145
39373,431634,2025-09-15,745
39374,717178,2025-09-15,745
39375,711919,2025-09-15,260
39376,717167,2025-09-15,745
39378,717291,2025-09-15,1145
39379,216342,2025-09-15,116
39380,311312,2025-09-15,945
39381,341217,2025-09-15,344.94
39382,717242,2025-09-15,890
39383,717172,2025-09-15,1295
39384,717212,2025-09-15,170
39385,610956,2025-09-15,745
39386,717267,2025-09-15,745
39387,717182,2025-09-15,945
39388,717235,2025-09-15,1090
39389,550446,2025-09-15,125
39391,717245,2025-09-15,145
39392,548315,2025-09-15,1490
39393,717290,2025-09-15,1145
39396,717233,2025-09-15,1104.64
39399,717342,2025-09-15,745
39400,717205,2025-09-15,1665.75
39402,314133,2025-09-15,880.25
39403,717255,2025-09-15,1313.52
39404,687090,2025-09-15,735.25
39405,717168,2025-09-15,745
39406,682922,2025-09-15,1104.64
39407,717268,2025-09-15,1117.11
39408,617843,2025-09-15,745
39409,717175,2025-09-15,745
39410,717335,2025-09-15,155
39411,717226,2025-09-15,745
39412,717193,2025-09-15,1704.64
39413,717313,2025-09-15,745
39414,717238,2025-09-15,1104.64
39415,372972,2025-09-15,745
39416,445691,2025-09-15,1145
39417,717204,2025-09-15,745
39418,234593,2025-09-15,145
39420,717324,2025-09-15,1104.64
39421,717214,2025-09-15,745
39422,381405,2025-09-15,745
39423,381405,2025-09-15,745
39424,717188,2025-09-15,745
39425,717293,2025-09-15,170
39427,717166,2025-09-15,2375.39
39428,172242,2025-09-15,745
39429,717173,2025-09-15,130
39430,633048,2025-09-15,745
39431,717292,2025-09-15,945
39433,327871,2025-09-15,4445.2
39434,717309,2025-09-15,1190
39436,717284,2025-09-15,745
39437,717275,2025-09-15,1713.52
39439,717221,2025-09-15,210
39441,120677,2025-09-15,745
39442,478540,2025-09-15,745
39443,717303,2025-09-15,1104.64
39444,717211,2025-09-15,745
39445,717299,2025-09-15,1320
39446,717194,2025-09-15,745
39447,717265,2025-09-15,745
39448,717179,2025-09-15,1404.64
39450,717248,2025-09-15,1090
39451,153735,2025-09-15,745
39452,717266,2025-09-15,745
39453,65346,2025-09-15,745
39454,370239,2025-09-15,745
39455,349741,2025-09-15,1145
39456,706749,2025-09-15,155
39457,717241,2025-09-15,745
39458,717189,2025-09-15,745
39459,717317,2025-09-15,1504.64
39460,650115,2025-09-15,745
39461,717280,2025-09-15,915
39462,136457,2025-09-15,890
39463,224382,2025-09-15,1104.64
39464,717254,2025-09-15,735.25
39465,717174,2025-09-15,745
39466,717274,2025-09-15,745
39467,314889,2025-09-15,745
39468,63545,2025-09-15,1104.64
39469,717201,2025-09-15,1145
39741,280131,2025-09-17,745
39742,128741,2025-09-17,1304.64
39744,717566,2025-09-17,1104.64
39745,717604,2025-09-17,1120
39746,305474,2025-09-17,1104.64
39747,717666,2025-09-17,745
39750,717636,2025-09-17,2735.75
39752,717518,2025-09-17,1490
39753,717653,2025-09-17,745
39754,717516,2025-09-17,945
39755,717515,2025-09-17,745
39758,717627,2025-09-17,155
39759,717487,2025-09-17,1104.64
39760,717600,2025-09-17,1113.52
39761,717571,2025-09-17,745
39762,717576,2025-09-17,1104.64
39763,717608,2025-09-17,745
39764,717655,2025-09-17,745
39765,717561,2025-09-17,745
39766,717628,2025-09-17,1317.11
39768,717533,2025-09-17,745
39770,540532,2025-09-17,890
39771,191294,2025-09-17,1350
39772,717630,2025-09-17,1104.64
39773,716888,2025-09-17,145
39774,388388,2025-09-17,745
39775,531098,2025-09-17,745
39776,717659,2025-09-17,745
39777,121098,2025-09-17,745
39778,435301,2025-09-17,1145
39779,717506,2025-09-17,745
39780,258971,2025-09-17,838
39781,717542,2025-09-17,2415.75
39783,717617,2025-09-17,1117.11
39784,717503,2025-09-17,1113.52
39785,559060,2025-09-17,745
39786,717575,2025-09-17,1490
39789,717489,2025-09-17,1490
39790,717568,2025-09-17,745
39791,717416,2025-09-17,1254.64
39792,659688,2025-09-17,745
39793,279304,2025-09-17,1717.11
39794,717491,2025-09-17,890
39795,717567,2025-09-17,745
39796,717660,2025-09-17,125
39797,717644,2025-09-17,745
39798,717662,2025-09-17,1045
39799,717622,2025-09-17,108.5
39800,717527,2025-09-17,745
39801,717554,2025-09-17,745
39804,717551,2025-09-17,1045
39806,543056,2025-09-17,85
39807,717562,2025-09-17,170
39808,717597,2025-09-17,745
39809,717577,2025-09-17,745
39810,717629,2025-09-17,735.25
39811,717574,2025-09-17,1513.52
39813,717596,2025-09-17,1345
39814,285696,2025-09-17,745
39815,644905,2025-09-17,130.5
39816,717595,2025-09-17,1145
39817,717584,2025-09-17,745
39818,717664,2025-09-17,1313.52
39820,717540,2025-09-17,745
39825,717504,2025-09-17,745
39826,717640,2025-09-17,1113.52
39830,714158,2025-09-17,790
39831,717555,2025-09-17,745
39833,717558,2025-09-17,745
39834,717632,2025-09-17,2360.75
39835,717634,2025-09-17,1113.52
39838,345503,2025-09-17,745
39839,466878,2025-09-17,1790
39841,716351,2025-09-17,895
39843,703203,2025-09-17,250
39846,717525,2025-09-17,1345
39847,717500,2025-09-17,745
39849,102852,2025-09-17,745
39850,717510,2025-09-17,2311.16
39851,717644,2025-09-17,844
39853,649293,2025-09-17,1513.52
39858,717606,2025-09-17,1104.64
39859,717650,2025-09-17,745
39860,486301,2025-09-17,745
39862,717646,2025-09-17,945
39865,717581,2025-09-17,1113.52
39867,717616,2025-09-17,1104.64
39868,257021,2025-09-17,108.5
39869,717521,2025-09-17,745
39870,717633,2025-09-17,945
39871,711180,2025-09-17,716
39872,717614,2025-09-17,1304.64
39873,717493,2025-09-17,1679.64
39874,717665,2025-09-17,1263.52
39875,717486,2025-09-17,745
39876,717638,2025-09-17,1345
39877,717618,2025-09-17,745
39878,716986,2025-09-17,145
39880,101461,2025-09-17,155
39881,717580,2025-09-17,745
39882,717611,2025-09-17,170
39883,717513,2025-09-17,745
39884,717598,2025-09-17,745
39887,717578,2025-09-17,1504.64
39890,717564,2025-09-17,745
39891,717508,2025-09-17,1145
39892,717645,2025-09-17,145
39893,659688,2025-09-17,1042.49
39897,717667,2025-09-17,1113.52
39898,717599,2025-09-17,745
39902,478969,2025-09-17,745
39904,717587,2025-09-17,1625.25
39905,717587,2025-09-17,255
39906,702568,2025-09-17,745
39908,717573,2025-09-17,745
39910,622178,2025-09-17,745
39911,564499,2025-09-17,240
39912,717637,2025-09-17,745
39913,713425,2025-09-17,600
39915,598080,2025-09-17,745
39916,634471,2025-09-17,155
39918,717639,2025-09-17,1113.52
39919,717641,2025-09-17,745
39920,717531,2025-09-17,745
39921,717652,2025-09-17,745
39922,46196,2025-09-17,745
39923,689266,2025-09-17,85
39925,717545,2025-09-17,1145
39926,717594,2025-09-17,745
39927,717517,2025-09-17,745
39928,717583,2025-09-17,1104.64
39930,714851,2025-09-17,0
39931,717513,2025-09-17,745
39932,717509,2025-09-17,1145
39934,717544,2025-09-17,945
39935,717586,2025-09-17,745
39936,717534,2025-09-17,745
39937,63545,2025-09-17,145
39938,717520,2025-09-17,1120
39941,717507,2025-09-17,1513.52
39942,717535,2025-09-17,1113.52
39943,717560,2025-09-17,2490
39944,688693,2025-09-17,945
39945,717539,2025-09-17,1113.52
39946,712434,2025-09-17,217
39947,717589,2025-09-17,745
39948,674660,2025-09-17,1445
39949,717526,2025-09-17,1713.52
39951,717505,2025-09-17,1104.64
39952,717536,2025-09-17,745
39953,717623,2025-09-17,745
39954,717495,2025-09-17,1713.52
39955,717612,2025-09-17,745
39956,717528,2025-09-17,1504.64
39957,717496,2025-09-17,745
39958,717541,2025-09-17,745
39959,717529,2025-09-17,1249.64
39961,322006,2025-09-17,0
39962,717625,2025-09-17,1404.64
39963,717559,2025-09-17,155
39965,717498,2025-09-17,745
39967,47576,2025-09-17,745
39968,717538,2025-09-17,131.75
39969,717549,2025-09-17,745
39970,717663,2025-09-17,1490
39971,717488,2025-09-17,1345
39972,45168,2025-09-17,145
39973,411010,2025-09-17,745
39974,717548,2025-09-17,1680.25
39975,717624,2025-09-17,945
39976,297275,2025-09-17,1490
39977,717556,2025-09-17,1515
39979,717490,2025-09-17,1145
39981,460577,2025-09-17,745
39982,717501,2025-09-17,1345
39984,717656,2025-09-17,745
39985,717613,2025-09-17,745
39986,717588,2025-09-17,745
39987,717602,2025-09-17,1430
39988,717514,2025-09-17,745
39989,210137,2025-09-17,865
39990,717654,2025-09-17,626.5
39991,717524,2025-09-17,125
39992,97966,2025-09-17,745
39993,279545,2025-09-17,745
39994,717631,2025-09-17,250
39995,717553,2025-09-17,745
39996,717552,2025-09-17,735.25
39997,717565,2025-09-17,745
40000,505341,2025-09-17,108.5
40001,709928,2025-09-17,116
40002,717643,2025-09-17,745
40003,717610,2025-09-17,1664.94
40004,717609,2025-09-17,945
40005,717601,2025-09-17,745
40006,717615,2025-09-17,1117.11
40007,592144,2025-09-17,745
40008,717523,2025-09-17,1713.52
40009,717511,2025-09-17,1104.64
40010,717648,2025-09-17,745
40011,717570,2025-09-17,745
40012,717649,2025-09-17,1113.52
40017,717585,2025-09-17,745
40018,717502,2025-09-17,1113.52
40019,334472,2025-09-17,745
40020,717543,2025-09-17,745
40021,717605,2025-09-17,745
40022,717582,2025-09-17,745
40023,717590,2025-09-17,945
40024,717550,2025-09-17,745
40025,717497,2025-09-17,745
40027,717485,2025-09-17,1104.64
40028,717579,2025-09-17,1704.64
40030,717499,2025-09-17,945
40031,49010,2025-09-17,85
40032,717569,2025-09-17,1145
40033,717657,2025-09-17,853.5
40034,717658,2025-09-17,945
40035,54175,2025-09-17,1290
40036,157137,2025-09-17,1490
40037,229969,2025-09-17,745
40038,717530,2025-09-17,1304.64
40039,717661,2025-09-17,745
40041,717626,2025-09-17,745
40042,717546,2025-09-17,170
40043,717651,2025-09-17,945
40044,717593,2025-09-17,745
40045,717699,2025-09-18,1104.64
40046,717794,2025-09-18,745
40047,717768,2025-09-18,1045
40048,247245,2025-09-18,145
40049,470982,2025-09-18,155
40051,717686,2025-09-18,745
40053,717751,2025-09-18,1145
40054,717754,2025-09-18,1290
40055,717712,2025-09-18,504
40056,717764,2025-09-18,790
40059,717775,2025-09-18,1104.64
40061,717756,2025-09-18,1713.52
40062,717723,2025-09-18,745
40063,717714,2025-09-18,745
40066,485520,2025-09-18,745
40068,579004,2025-09-18,116
40069,717796,2025-09-18,745
40070,717722,2025-09-18,1113.52
40071,717792,2025-09-18,745
40072,717700,2025-09-18,745
40073,717797,2025-09-18,1145
40074,546668,2025-09-18,1625.25
40076,714615,2025-09-18,1045
40078,717678,2025-09-18,745
40079,717697,2025-09-18,745
40080,717725,2025-09-18,945
40082,319032,2025-09-18,745
40083,717790,2025-09-18,945
40084,717687,2025-09-18,1113.52
40085,717759,2025-09-18,745
40086,707717,2025-09-18,745
40088,717802,2025-09-18,745
40089,717691,2025-09-18,1790
40090,717673,2025-09-18,945
40093,717727,2025-09-18,1345
40094,7839,2025-09-18,745
40095,717693,2025-09-18,745
40097,629050,2025-09-18,745
40098,717762,2025-09-18,745
40099,237933,2025-09-18,1113.52
40100,588517,2025-09-18,745
40101,717674,2025-09-18,745
40102,14324,2025-09-18,1113.52
40105,717677,2025-09-18,1704.64
40106,25916,2025-09-18,745
40109,717357,2025-09-18,745
40110,717799,2025-09-18,745
40113,717688,2025-09-18,2147.77
40115,717733,2025-09-18,745
40117,688980,2025-09-18,1145
40118,717778,2025-09-18,1104.64
40119,152746,2025-09-18,745
40122,717776,2025-09-18,745
40123,421549,2025-09-18,745
40124,439112,2025-09-18,745
40125,717777,2025-09-18,1113.52
40127,717770,2025-09-18,250
40129,717744,2025-09-18,745
40130,388808,2025-09-18,250
40131,520957,2025-09-18,0
40132,280881,2025-09-18,1104.64
40135,717694,2025-09-18,125
40138,143652,2025-09-18,145
