order_id,product_id,quantity,unit_price,sales,discounts
38522,1,1,895,895,150
38522,12,1,145,145,0
38523,19,1,360,360,155.03
38523,1,1,895,895,150
38523,13,2,85,170,73.21
38523,16,1,155,155,88.24
38524,5,1,1295,1295,150
38527,19,1,360,360,155.03
38527,1,1,895,895,150
38527,13,2,85,170,73.21
38527,16,1,155,155,97.12
38528,18,1,550,550,550
38528,2,1,1095,1095,0
38530,13,2,85,170,0
38531,7,1,865,865,129.75
38531,7,1,865,865,129.75
38532,12,1,145,145,0
38533,5,1,1295,1295,150
38533,12,1,145,145,0
38534,1,1,895,895,150
38535,19,1,360,360,155.03
38535,1,1,895,895,150
38535,13,2,85,170,73.21
38535,16,1,155,155,74.2
38536,1,1,895,895,150
38537,6,1,1495,1495,175
38538,12,1,145,145,0
38538,7,1,865,865,129.75
38539,14,2,65,130,0
38539,15,1,125,125,0
38540,3,1,895,895,150
38541,1,1,895,895,150
38542,1,1,895,895,150
38543,1,1,895,895,150
38544,1,1,895,895,150
38545,1,1,895,895,150
38547,1,2,895,1790,300
38548,19,1,360,360,155.03
38548,1,1,895,895,150
38548,13,2,85,170,73.21
38548,16,1,155,155,97.12
38549,16,1,155,155,0
38550,1,1,895,895,150
38551,19,1,360,360,155.03
38551,13,2,85,170,73.21
38551,2,1,1095,1095,150
38551,16,1,155,155,99.9
38551,8,1,1495,1495,224.25
38552,1,1,895,895,150
38553,18,1,550,550,550
38553,11,1,145,145,145
38553,1,1,895,895,0
38555,1,1,895,895,150
38556,1,1,895,895,150
38560,19,1,360,360,155.03
38560,1,1,895,895,150
38560,13,2,85,170,73.21
38560,16,1,155,155,88.24
38560,8,1,1495,1495,224.25
38562,3,1,895,895,150
38563,5,1,1295,1295,175
38565,1,1,895,895,150
38567,1,1,895,895,150
38568,3,1,895,895,150
38571,4,1,1195,1195,175
38572,19,1,360,360,155.03
38572,3,1,895,895,150
38572,13,2,85,170,73.21
38572,16,1,155,155,97.12
38574,19,1,360,360,155.03
38574,3,1,895,895,150
38574,13,2,85,170,73.21
38574,16,1,155,155,97.12
38575,1,1,895,895,150
38578,1,1,895,895,150
38579,3,1,895,895,150
38581,1,1,895,895,150
38582,19,1,360,360,155.03
38582,5,1,1295,1295,150
38582,13,2,85,170,73.21
38582,16,1,155,155,97.12
38583,16,1,155,155,46.5
38584,13,2,85,170,0
38586,1,2,895,1790,300
38587,1,1,895,895,150
38589,1,1,895,895,150
38590,1,1,895,895,150
38591,6,1,1495,1495,150
38592,15,2,125,250,0
38594,2,1,1095,1095,150
38595,19,1,360,360,155.03
38595,1,1,895,895,150
38595,13,2,85,170,73.21
38595,16,1,155,155,88.24
38597,19,1,360,360,155.03
38597,6,1,1495,1495,150
38597,13,2,85,170,73.21
38597,16,1,155,155,97.12
38599,1,1,895,895,150
38600,3,1,895,895,150
38601,19,1,360,360,155.03
38601,1,1,895,895,150
38601,13,2,85,170,73.21
38601,16,1,155,155,88.24
38602,1,1,895,895,150
38603,11,1,145,145,0
38603,19,1,360,360,155.03
38603,1,1,895,895,150
38603,13,2,85,170,73.21
38603,16,1,155,155,74.2
38605,3,1,895,895,150
38606,1,1,895,895,150
38606,7,1,865,865,129.75
38607,11,1,145,145,0
38607,19,1,360,360,155.03
38607,1,1,895,895,150
38607,13,2,85,170,73.21
38607,16,1,155,155,74.2
38608,4,1,1195,1195,150
38609,3,1,895,895,150
38610,1,1,895,895,150
38614,1,1,895,895,150
38615,18,1,550,550,550
38615,1,1,895,895,150
38617,1,1,895,895,150
38618,6,1,1495,1495,150
38619,1,1,895,895,150
38619,12,1,145,145,0
38620,19,1,360,360,155.03
38620,1,1,895,895,150
38620,13,2,85,170,73.21
38620,16,1,155,155,97.12
38621,1,1,895,895,150
38623,5,1,1295,1295,150
38624,1,1,895,895,150
38625,5,1,1295,1295,175
38626,5,1,1295,1295,150
38626,12,1,145,145,0
38627,10,1,255,255,0
38627,11,1,145,145,43.5
38627,5,1,1295,1295,150
38627,14,2,65,130,0
38627,16,1,155,155,0
38628,3,1,895,895,150
38629,2,1,1095,1095,150
38630,19,1,360,360,155.03
38630,5,1,1295,1295,150
38630,13,2,85,170,73.21
38630,16,1,155,155,88.24
38631,1,1,895,895,150
38632,1,1,895,895,150
38633,2,1,1095,1095,150
38634,1,1,895,895,150
38635,11,1,145,145,0
38636,11,1,145,145,0
38637,18,1,550,550,550
38638,13,1,85,85,0
38639,7,1,865,865,129.75
38640,12,1,145,145,0
38641,11,1,145,145,0
38642,1,1,895,895,150
38643,1,1,895,895,150
38644,2,1,1095,1095,150
38645,1,1,895,895,150
38646,1,1,895,895,150
38646,12,1,145,145,0
38646,7,1,865,865,129.75
38647,18,1,550,550,550
38647,1,1,895,895,0
38648,1,1,895,895,150
38649,1,1,895,895,150
38650,6,1,1495,1495,150
38651,1,1,895,895,150
38653,19,1,360,360,155.03
38653,1,1,895,895,150
38653,13,2,85,170,73.21
38653,16,1,155,155,97.12
38654,5,1,1295,1295,150
38655,1,1,895,895,150
38656,1,1,895,895,150
38657,1,1,895,895,150
38657,7,1,865,865,129.75
38659,16,1,155,155,0
38660,19,1,360,360,155.03
38660,1,1,895,895,150
38660,13,2,85,170,73.21
38660,16,1,155,155,97.12
38661,19,1,360,360,155.03
38661,4,1,1195,1195,150
38661,13,2,85,170,73.21
38661,16,1,155,155,74.2
38663,1,1,895,895,150
38664,1,1,895,895,150
38665,1,1,895,895,150
38666,1,1,895,895,150
38666,13,2,85,170,0
38667,19,1,360,360,155.03
38667,1,1,895,895,150
38667,13,2,85,170,73.21
38667,16,1,155,155,88.24
38669,10,1,255,255,0
38669,11,1,145,145,0
38669,6,1,1495,1495,150
38669,16,1,155,155,0
38670,19,1,360,360,155.03
38670,1,1,895,895,150
38670,13,2,85,170,73.21
38670,16,1,155,155,97.12
38671,13,1,85,85,0
38672,1,1,895,895,150
38673,2,1,1095,1095,150
38674,1,1,895,895,150
38675,11,1,145,145,0
38676,11,1,145,145,0
38677,19,1,360,360,155.03
38677,13,2,85,170,73.21
38677,2,1,1095,1095,150
38677,16,1,155,155,97.12
38679,19,1,360,360,155.03
38679,1,1,895,895,150
38679,13,2,85,170,73.21
38679,16,1,155,155,88.24
38680,1,1,895,895,150
38681,3,1,895,895,150
38682,18,1,550,550,550
38682,1,1,895,895,0
38684,1,1,895,895,150
38686,19,1,360,360,155.03
38686,1,1,895,895,150
38686,13,2,85,170,73.21
38686,16,1,155,155,88.24
38687,13,2,85,170,0
38687,16,1,155,155,0
38690,16,1,155,155,0
38691,1,1,895,895,150
38692,1,1,895,895,150
38693,1,1,895,895,150
38694,1,1,895,895,150
38695,1,1,895,895,150
38696,1,1,895,895,150
38697,1,1,895,895,150
38698,19,1,360,360,155.03
38698,1,1,895,895,150
38698,13,2,85,170,73.21
38698,16,1,155,155,97.12
38699,5,1,1295,1295,150
38699,12,2,145,290,0
38700,6,1,1495,1495,150
38702,16,1,155,155,0
38703,1,1,895,895,150
38704,1,1,895,895,150
38705,2,1,1095,1095,150
38706,12,1,145,145,0
38706,2,1,1095,1095,150
38707,1,1,895,895,150
38708,19,1,360,360,155.03
38708,3,1,895,895,150
38708,13,2,85,170,73.21
38708,16,1,155,155,97.12
38710,11,1,145,145,0
38710,1,1,895,895,150
38711,1,1,895,895,150
38712,19,1,360,360,155.03
38712,3,1,895,895,150
38712,13,2,85,170,73.21
38712,16,1,155,155,97.12
38713,13,2,85,170,0
38714,1,1,895,895,150
38715,19,1,360,360,155.03
38715,1,1,895,895,150
38715,13,2,85,170,73.21
38715,16,1,155,155,84.65
38716,2,1,1095,1095,150
38717,2,1,1095,1095,150
38718,1,1,895,895,150
38718,8,1,1495,1495,224.25
38720,5,1,1295,1295,150
38721,11,1,145,145,43.5
38721,16,1,155,155,46.5
38722,1,1,895,895,150
38724,1,1,895,895,150
38725,19,1,360,360,155.03
38725,5,1,1295,1295,150
38725,13,2,85,170,73.21
38725,16,1,155,155,97.12
38726,1,1,895,895,150
38729,19,1,360,360,155.03
38729,5,1,1295,1295,150
38729,13,2,85,170,73.21
38729,16,1,155,155,97.12
38730,1,1,895,895,150
38732,1,2,895,1790,300
38733,1,1,895,895,150
38734,1,1,895,895,150
38735,5,1,1295,1295,175
38738,1,1,895,895,150
38739,5,1,1295,1295,150
38740,2,1,1095,1095,150
38741,3,1,895,895,150
38741,1,1,895,895,150
38742,2,1,1095,1095,150
38743,15,1,125,125,0
38744,1,1,895,895,150
38745,19,1,360,360,155.03
38745,6,1,1495,1495,150
38745,13,2,85,170,73.21
38745,16,1,155,155,88.24
38746,1,1,895,895,150
38747,19,1,360,360,155.03
38747,13,2,85,170,73.21
38747,2,1,1095,1095,150
38747,16,1,155,155,88.24
38747,8,1,1495,1495,224.25
38748,11,1,145,145,43.5
38748,1,1,895,895,150
38748,1,1,895,895,150
38749,1,1,895,895,150
38752,1,1,895,895,150
38754,19,1,360,360,155.03
38754,1,1,895,895,150
38754,13,2,85,170,73.21
38754,16,1,155,155,97.12
38755,12,1,145,145,0
38756,5,1,1295,1295,150
38757,6,1,1495,1495,150
38758,1,1,895,895,150
38759,6,1,1495,1495,150
38760,1,1,895,895,150
38761,1,1,895,895,150
38762,6,1,1495,1495,150
38763,19,1,360,360,155.03
38763,5,1,1295,1295,150
38763,13,2,85,170,73.21
38763,16,1,155,155,88.24
38764,19,1,360,360,155.03
38764,1,1,895,895,150
38764,13,2,85,170,73.21
38764,16,1,155,155,88.24
38765,19,1,360,360,155.03
38765,6,1,1495,1495,150
38765,13,2,85,170,73.21
38765,16,1,155,155,97.12
38766,1,1,895,895,150
38768,1,1,895,895,150
38769,19,1,360,360,155.03
38769,5,1,1295,1295,150
38769,13,2,85,170,73.21
38769,16,1,155,155,97.12
38770,3,1,895,895,150
38771,19,1,360,360,155.03
38771,1,1,895,895,150
38771,13,2,85,170,73.21
38771,16,1,155,155,97.12
38772,6,1,1495,1495,175
38773,1,1,895,895,150
38775,11,1,145,145,0
38776,1,1,895,895,150
38777,1,1,895,895,150
38778,1,1,895,895,150
38779,1,1,895,895,150
38780,11,1,145,145,0
38781,1,1,895,895,150
38782,3,1,895,895,150
38783,3,1,895,895,150
38784,19,1,360,360,155.03
38784,1,1,895,895,150
38784,13,2,85,170,73.21
38784,16,1,155,155,84.65
38785,5,1,1295,1295,175
38785,1,2,895,1790,300
38785,12,2,145,290,0
38786,5,1,1295,1295,175
38786,13,1,85,85,0
38787,1,1,895,895,150
38788,19,1,360,360,155.03
38788,5,1,1295,1295,150
38788,13,2,85,170,73.21
38788,16,1,155,155,88.24
38789,1,1,895,895,150
38790,1,1,895,895,150
38790,12,1,145,145,0
38791,11,1,145,145,43.5
38791,11,1,145,145,0
38791,16,1,155,155,46.5
38792,19,1,360,360,155.03
38792,4,1,1195,1195,150
38792,13,2,85,170,73.21
38792,16,1,155,155,88.24
38793,18,1,550,550,550
38793,1,1,895,895,150
38793,13,2,85,170,0
38793,7,1,865,865,129.75
38794,12,1,145,145,0
38794,14,2,65,130,0
38795,5,1,1295,1295,150
38796,1,1,895,895,150
38796,12,1,145,145,0
38797,1,1,895,895,150
38798,5,1,1295,1295,175
38799,1,1,895,895,150
38800,1,1,895,895,150
38801,5,1,1295,1295,150
38802,5,1,1295,1295,150
38803,1,1,895,895,150
38804,2,1,1095,1095,150
38805,5,1,1295,1295,150
38806,2,1,1095,1095,150
38807,11,1,145,145,0
38808,1,1,895,895,150
38809,13,2,85,170,0
38809,16,1,155,155,0
38810,1,1,895,895,150
38811,10,1,255,255,51
38812,1,1,895,895,150
38813,19,1,360,360,155.03
38813,1,1,895,895,150
38813,13,2,85,170,73.21
38813,16,1,155,155,88.24
38814,6,1,1495,1495,150
38815,10,1,255,255,0
38816,1,1,895,895,150
38816,14,2,65,130,0
38817,11,1,145,145,0
38818,14,2,65,130,0
38819,1,1,895,895,150
38820,14,2,65,130,0
38821,13,2,85,170,0
38822,1,1,895,895,150
38823,11,1,145,145,58
38823,19,1,360,360,155.03
38823,5,1,1295,1295,0
38823,13,1,85,85,73.21
38823,16,1,155,155,108.65
38824,19,1,360,360,155.03
38824,1,1,895,895,150
38824,13,2,85,170,73.21
38824,16,1,155,155,88.24
38825,1,1,895,895,150
38825,7,1,865,865,129.75
38827,12,1,145,145,0
38828,5,1,1295,1295,150
38828,12,1,145,145,0
38829,2,1,1095,1095,150
38830,1,1,895,895,150
38831,5,1,1295,1295,150
38831,12,1,145,145,0
38832,2,1,1095,1095,150
38833,1,1,895,895,150
38834,1,1,895,895,150
38835,2,1,1095,1095,150
38837,19,1,360,360,155.03
38837,4,1,1195,1195,150
38837,13,2,85,170,73.21
38837,16,1,155,155,88.24
38838,2,1,1095,1095,150
38838,16,1,155,155,0
38839,1,1,895,895,150
38840,19,1,360,360,155.03
38840,1,1,895,895,150
38840,13,2,85,170,73.21
38840,16,1,155,155,88.24
38841,1,1,895,895,150
38842,11,1,145,145,0
38842,19,1,360,360,155.03
38842,4,1,1195,1195,150
38842,13,2,85,170,73.21
38842,16,1,155,155,88.24
38843,6,1,1495,1495,150
38845,12,1,145,145,0
38845,16,1,155,155,0
38845,8,1,1495,1495,224.25
38845,9,2,395,790,0
38846,12,1,145,145,0
38847,1,1,895,895,150
38848,1,1,895,895,150
38849,12,1,145,145,0
38850,2,1,1095,1095,150
38852,1,1,895,895,150
38852,15,4,125,500,0
38853,1,1,895,895,150
38854,18,1,550,550,550
38854,1,1,895,895,0
38855,15,2,125,250,0
38855,7,1,865,865,129.75
38857,19,1,360,360,155.03
38857,1,1,895,895,150
38857,13,2,85,170,73.21
38857,16,1,155,155,88.24
38858,1,1,895,895,150
38859,1,1,895,895,150
38860,1,1,895,895,150
38860,12,1,145,145,0
38861,1,1,895,895,150
38861,15,1,125,125,0
38862,1,1,895,895,150
38864,1,1,895,895,150
38865,1,1,895,895,150
38866,19,1,360,360,155.03
38866,1,1,895,895,150
38866,13,2,85,170,73.21
38866,16,1,155,155,88.24
38867,19,1,360,360,155.03
38867,1,1,895,895,150
38867,13,2,85,170,73.21
38867,16,1,155,155,88.24
38870,1,1,895,895,150
38872,1,1,895,895,150
38872,15,2,125,250,0
38873,1,1,895,895,150
38874,1,1,895,895,150
38875,19,1,360,360,155.03
38875,4,1,1195,1195,150
38875,13,2,85,170,73.21
38875,16,1,155,155,88.24
38876,1,1,895,895,150
38877,3,1,895,895,150
38877,1,1,895,895,150
38880,16,1,155,155,0
38880,16,1,155,155,0
38882,19,1,360,360,155.03
38882,6,1,1495,1495,150
38882,1,1,895,895,150
38882,12,1,145,145,0
38882,13,2,85,170,73.21
38882,16,1,155,155,84.65
38884,1,1,895,895,150
38886,2,1,1095,1095,150
38887,1,1,895,895,150
38889,2,1,1095,1095,150
38890,1,1,895,895,150
38891,19,1,360,360,155.03
38891,1,1,895,895,150
38891,13,2,85,170,73.21
38891,16,1,155,155,97.12
38892,5,1,1295,1295,150
38893,19,1,360,360,155.03
38893,3,1,895,895,150
38893,13,2,85,170,73.21
38893,16,1,155,155,97.12
38894,19,1,360,360,155.03
38894,1,1,895,895,150
38894,13,2,85,170,73.21
38894,16,1,155,155,88.24
38894,8,1,1495,1495,224.25
38894,9,2,395,790,0
38895,1,1,895,895,150
38896,19,1,360,360,155.03
38896,1,1,895,895,150
38896,13,2,85,170,73.21
38896,16,1,155,155,97.12
38898,18,1,550,550,550
38898,1,1,895,895,0
38899,16,1,155,155,0
38900,12,1,145,145,0
38900,2,1,1095,1095,150
38901,1,1,895,895,150
38902,16,1,155,155,46.5
38905,12,1,145,145,0
38906,5,1,1295,1295,175
38907,6,1,1495,1495,150
38908,11,1,145,145,0
38908,19,1,360,360,155.03
38908,5,1,1295,1295,150
38908,13,2,85,170,73.21
38908,16,1,155,155,97.12
38909,6,1,1495,1495,175
38911,4,1,1195,1195,150
38912,19,1,360,360,155.03
38912,1,1,895,895,150
38912,13,2,85,170,73.21
38912,16,1,155,155,97.12
38913,11,1,145,145,0
38913,19,1,360,360,155.03
38913,3,1,895,895,150
38913,13,2,85,170,73.21
38913,16,1,155,155,88.24
38915,19,1,360,360,155.03
38915,1,1,895,895,150
38915,13,2,85,170,73.21
38915,16,1,155,155,88.24
38916,3,1,895,895,150
38917,3,1,895,895,150
38919,1,1,895,895,150
38922,2,1,1095,1095,150
38923,1,1,895,895,150
38924,19,1,360,360,155.03
38924,1,1,895,895,150
38924,13,2,85,170,73.21
38924,16,1,155,155,88.24
38925,16,1,155,155,0
38927,1,1,895,895,150
38929,1,1,895,895,150
38930,19,1,360,360,155.03
38930,1,1,895,895,150
38930,13,2,85,170,73.21
38930,16,1,155,155,97.12
38931,1,1,895,895,150
38932,19,1,360,360,155.03
38932,1,1,895,895,150
38932,13,2,85,170,73.21
38932,16,1,155,155,88.24
38932,7,1,865,865,129.75
38933,14,2,65,130,0
38934,1,1,895,895,150
38935,1,1,895,895,150
38936,19,1,360,360,155.03
38936,1,1,895,895,150
38936,13,2,85,170,73.21
38936,16,1,155,155,84.65
38939,1,1,895,895,150
38940,6,1,1495,1495,175
38941,5,1,1295,1295,150
38944,13,4,85,340,0
38945,3,1,895,895,150
38947,3,1,895,895,150
38947,12,1,145,145,0
38948,1,1,895,895,150
38950,5,1,1295,1295,150
38951,2,1,1095,1095,150
38952,1,1,895,895,150
38953,1,1,895,895,150
38957,5,1,1295,1295,150
38958,1,1,895,895,150
38959,19,1,360,360,155.03
38959,1,1,895,895,150
38959,13,2,85,170,73.21
38959,16,1,155,155,97.12
38960,1,1,895,895,150
38961,1,1,895,895,150
38962,11,1,145,145,0
38963,5,1,1295,1295,150
38967,5,1,1295,1295,150
38969,19,1,360,360,155.03
38969,6,1,1495,1495,150
38969,13,2,85,170,73.21
38969,16,1,155,155,97.12
38971,10,1,255,255,0
38971,11,1,145,145,0
38971,7,1,865,865,129.75
38972,7,1,865,865,129.75
38973,19,1,360,360,155.03
38973,1,1,895,895,150
38973,13,2,85,170,73.21
38973,16,1,155,155,88.24
38974,1,1,895,895,150
38975,1,1,895,895,150
38977,5,1,1295,1295,150
38977,12,1,145,145,0
38978,7,1,865,865,129.75
38981,13,1,85,85,0
38982,7,1,865,865,129.75
38983,3,1,895,895,150
38984,1,1,895,895,150
38985,6,1,1495,1495,150
38985,12,1,145,145,0
38986,1,1,895,895,150
38988,1,1,895,895,150
38989,1,1,895,895,150
38990,5,1,1295,1295,150
38990,7,1,865,865,129.75
38991,1,1,895,895,150
38992,1,1,895,895,150
38993,5,1,1295,1295,175
38995,19,1,360,360,155.03
38995,5,1,1295,1295,150
38995,13,2,85,170,73.21
38995,16,1,155,155,84.65
38996,2,1,1095,1095,150
38997,1,1,895,895,150
38997,12,1,145,145,0
38998,5,1,1295,1295,150
38998,12,1,145,145,0
38998,8,1,1495,1495,224.25
38999,1,1,895,895,150
39000,1,1,895,895,150
39000,12,1,145,145,0
39001,1,1,895,895,150
39001,16,1,155,155,0
39004,1,1,895,895,150
39004,13,1,85,85,0
39005,2,1,1095,1095,150
39006,5,1,1295,1295,150
39007,1,1,895,895,150
39007,13,1,85,85,0
39009,8,1,1495,1495,224.25
39009,9,2,395,790,0
39011,1,1,895,895,150
39013,19,1,360,360,155.03
39013,1,1,895,895,150
39013,13,2,85,170,73.21
39013,16,1,155,155,97.12
39014,18,1,550,550,550
39015,5,1,1295,1295,175
39017,19,1,360,360,155.03
39017,1,1,895,895,150
39017,13,2,85,170,73.21
39017,16,1,155,155,88.24
39017,7,1,865,865,129.75
39018,1,1,895,895,150
39019,13,2,85,170,0
39020,19,1,360,360,155.03
39020,3,1,895,895,150
39020,13,2,85,170,73.21
39020,16,1,155,155,97.12
39021,1,1,895,895,150
39022,19,1,360,360,155.03
39022,1,1,895,895,150
39022,13,2,85,170,73.21
39022,16,1,155,155,97.12
39023,19,1,360,360,155.03
39023,3,1,895,895,150
39023,13,2,85,170,73.21
39023,16,1,155,155,97.12
39024,6,1,1495,1495,150
39025,7,1,865,865,129.75
39029,11,1,145,145,43.5
39031,1,1,895,895,150
39032,1,1,895,895,150
39033,1,1,895,895,150
39034,1,1,895,895,150
39035,1,1,895,895,150
39036,19,1,360,360,155.03
39036,1,1,895,895,150
39036,13,2,85,170,73.21
39036,16,1,155,155,88.24
39037,19,1,360,360,155.03
39037,1,1,895,895,150
39037,13,2,85,170,73.21
39037,16,1,155,155,97.12
39038,19,1,360,360,155.03
39038,4,1,1195,1195,150
39038,13,2,85,170,73.21
39038,16,1,155,155,88.24
39039,1,1,895,895,150
39040,5,1,1295,1295,150
39041,11,1,145,145,0
39041,16,1,155,155,0
39042,1,1,895,895,150
39043,1,1,895,895,150
39044,1,1,895,895,150
39045,1,1,895,895,150
39046,5,1,1295,1295,150
39047,1,1,895,895,150
39048,1,1,895,895,150
39049,1,1,895,895,150
39051,1,1,895,895,150
39051,16,1,155,155,0
39052,1,1,895,895,150
39053,1,1,895,895,150
39054,19,1,360,360,155.03
39054,1,1,895,895,150
39054,13,2,85,170,73.21
39054,16,1,155,155,99.9
39054,7,1,865,865,129.75
39055,19,1,360,360,155.03
39055,1,1,895,895,150
39055,13,2,85,170,73.21
39055,16,1,155,155,97.12
39056,19,1,360,360,155.03
39056,1,1,895,895,150
39056,13,2,85,170,73.21
39056,16,1,155,155,84.65
39057,1,1,895,895,150
39058,16,1,155,155,0
39059,5,1,1295,1295,150
39059,15,2,125,250,0
39060,1,1,895,895,150
39061,1,1,895,895,150
39062,3,1,895,895,150
39063,13,2,85,170,0
39064,1,1,895,895,150
39065,1,1,895,895,150
39066,1,1,895,895,150
39067,1,1,895,895,150
39068,1,1,895,895,150
39069,1,1,895,895,150
39070,1,1,895,895,150
39071,1,1,895,895,150
39072,1,1,895,895,150
39073,1,1,895,895,150
39074,5,1,1295,1295,150
39076,1,1,895,895,150
39076,1,2,895,1790,300
39077,19,1,360,360,155.03
39077,5,1,1295,1295,175
39077,13,2,85,170,73.21
39077,16,1,155,155,97.12
39078,1,1,895,895,150
39079,18,1,550,550,550
39079,18,1,550,550,550
39079,5,1,1295,1295,0
39079,1,1,895,895,331.66
39080,6,1,1495,1495,150
39080,12,1,145,145,0
39082,12,1,145,145,0
39083,6,1,1495,1495,150
39084,3,1,895,895,150
39085,1,2,895,1790,300
39086,1,1,895,895,150
39087,1,1,895,895,150
39088,6,1,1495,1495,150
39089,19,1,360,360,155.03
39089,6,1,1495,1495,150
39089,13,2,85,170,0
39089,16,1,155,155,0
39090,1,1,895,895,150
39091,5,1,1295,1295,150
39093,6,1,1495,1495,150
39094,1,1,895,895,150
39095,11,1,145,145,0
39096,1,1,895,895,150
39097,19,1,360,360,155.03
39097,1,1,895,895,150
39097,13,2,85,170,73.21
39097,16,1,155,155,97.12
39098,1,1,895,895,150
39100,19,1,360,360,155.03
39100,13,2,85,170,73.21
39100,2,1,1095,1095,150
39100,16,1,155,155,88.24
39101,15,1,125,125,0
39102,1,1,895,895,150
39103,19,2,360,720,310.06
39103,19,1,360,360,155.03
39103,5,1,1295,1295,150
39103,1,2,895,1790,300
39103,13,4,85,340,146.42
39103,13,2,85,170,73.21
39103,16,2,155,310,169.31
39103,16,1,155,155,97.12
39104,1,1,895,895,150
39105,19,1,360,360,155.03
39105,1,1,895,895,150
39105,13,2,85,170,73.21
39105,16,1,155,155,88.24
39106,19,1,360,360,155.03
39106,3,1,895,895,150
39106,13,2,85,170,73.21
39106,16,1,155,155,97.12
39107,1,1,895,895,150
39108,5,1,1295,1295,150
39108,15,2,125,250,0
39109,1,1,895,895,150
39110,5,1,1295,1295,175
39110,7,1,865,865,129.75
39111,1,1,895,895,150
39112,1,1,895,895,150
39114,1,1,895,895,150
39115,19,1,360,360,155.03
39115,13,2,85,170,73.21
39115,2,1,1095,1095,150
39115,16,1,155,155,88.24
39116,1,1,895,895,150
39117,1,1,895,895,150
39118,1,1,895,895,150
39119,19,2,360,720,310.06
39119,1,2,895,1790,300
39119,13,4,85,340,146.42
39119,16,2,155,310,176.49
39120,1,1,895,895,150
39121,3,1,895,895,150
39122,1,1,895,895,150
39123,18,1,550,550,550
39123,5,1,1295,1295,150
39124,1,1,895,895,150
39125,1,1,895,895,150
39126,19,1,360,360,155.03
39126,1,1,895,895,150
39126,13,2,85,170,73.21
39126,16,1,155,155,88.24
39127,13,1,85,85,0
39128,15,1,125,125,0
39129,5,1,1295,1295,150
39129,13,2,85,170,0
39130,15,2,125,250,0
39131,12,1,145,145,0
39131,15,1,125,125,0
39131,2,1,1095,1095,150
39132,19,1,360,360,155.03
39132,3,1,895,895,150
39132,13,2,85,170,73.21
39132,16,1,155,155,88.24
39133,5,1,1295,1295,150
39134,1,1,895,895,150
39135,1,1,895,895,150
39136,19,1,360,360,155.03
39136,1,1,895,895,150
39136,13,2,85,170,73.21
39136,16,1,155,155,97.12
39137,2,1,1095,1095,150
39138,1,1,895,895,150
39139,19,1,360,360,155.03
39139,1,1,895,895,150
39139,13,2,85,170,73.21
39139,16,1,155,155,97.12
39140,8,1,1495,1495,224.25
39141,19,1,360,360,155.03
39141,1,1,895,895,150
39141,13,2,85,170,73.21
39141,16,1,155,155,97.12
39142,1,1,895,895,150
39143,1,1,895,895,150
39144,1,1,895,895,150
39145,1,1,895,895,150
39146,14,2,65,130,0
39146,14,2,65,130,0
39147,12,2,145,290,0
39147,12,1,145,145,0
39148,1,1,895,895,150
39149,1,1,895,895,150
39150,1,1,895,895,150
39151,5,1,1295,1295,150
39152,14,2,65,130,0
39153,1,1,895,895,150
39154,16,1,155,155,0
39155,14,2,65,130,0
39156,5,1,1295,1295,150
39157,1,1,895,895,150
39157,13,1,85,85,0
39157,2,1,1095,1095,150
39158,1,1,895,895,150
39159,2,1,1095,1095,150
39160,1,1,895,895,150
39161,19,1,360,360,155.03
39161,1,1,895,895,150
39161,13,2,85,170,73.21
39161,16,1,155,155,88.24
39162,11,1,145,145,0
39162,19,1,360,360,155.03
39162,5,1,1295,1295,150
39162,13,2,85,170,73.21
39162,16,1,155,155,99.9
39164,1,1,895,895,150
39165,3,1,895,895,150
39166,19,1,360,360,155.03
39166,1,1,895,895,150
39166,13,2,85,170,73.21
39166,16,1,155,155,88.24
39167,3,1,895,895,150
39168,2,1,1095,1095,150
39169,19,1,360,360,155.03
39169,1,1,895,895,150
39169,13,2,85,170,73.21
39169,16,1,155,155,97.12
39169,8,1,1495,1495,224.25
39170,1,1,895,895,150
39171,5,1,1295,1295,150
39173,1,1,895,895,150
39174,2,1,1095,1095,150
39175,1,1,895,895,150
39176,13,1,85,85,0
39176,15,1,125,125,0
39177,1,1,895,895,150
39177,2,1,1095,1095,150
39177,2,1,1095,1095,150
39178,6,1,1495,1495,150
39179,1,1,895,895,150
39181,13,2,85,170,0
39182,1,1,895,895,150
39183,3,1,895,895,150
39186,19,1,360,360,155.03
39186,6,1,1495,1495,150
39186,13,2,85,170,73.21
39186,16,1,155,155,97.12
39187,1,1,895,895,150
39188,10,1,255,255,51
39188,16,1,155,155,0
39190,11,1,145,145,0
39191,1,1,895,895,150
39191,12,1,145,145,0
39191,14,2,65,130,0
39192,13,2,85,170,0
39193,12,1,145,145,0
39194,1,1,895,895,150
39195,2,1,1095,1095,150
39196,3,1,895,895,150
39197,1,1,895,895,150
39199,19,1,360,360,155.03
39199,1,1,895,895,150
39199,13,2,85,170,73.21
39199,16,1,155,155,97.12
39200,19,1,360,360,155.03
39200,3,1,895,895,150
39200,13,2,85,170,73.21
39200,16,1,155,155,88.24
39201,1,1,895,895,150
39202,18,2,550,1100,1100
39202,3,2,895,1790,0
39203,1,1,895,895,150
39204,1,1,895,895,150
39205,14,2,65,130,0
39206,1,1,895,895,150
39207,1,1,895,895,150
39208,10,1,255,255,0
39209,1,1,895,895,150
39212,8,1,1495,1495,224.25
39213,5,1,1295,1295,150
39214,3,1,895,895,150
